timestamp,status,latency_ms,circuit_rebuilt,rebuild_duration_ms
2026-04-17T20:05:03,success,121,False,0
2026-04-17T20:05:03,success,122,False,0
2026-04-17T20:05:03,success,91,False,0
2026-04-17T20:05:03,success,104,False,0
2026-04-17T20:05:03,success,74,False,0
2026-04-17T20:05:03,success,83,False,0
2026-04-17T20:05:03,success,87,False,0
2026-04-17T20:05:03,success,68,False,0
2026-04-17T20:05:03,success,98,False,0
2026-04-17T20:05:03,success,68,False,0
2026-04-17T20:05:03,success,81,False,0
2026-04-17T20:05:03,success,94,False,0
2026-04-17T20:05:03,success,51,False,0
2026-04-17T20:05:03,success,72,False,0
2026-04-17T20:05:03,success,32,False,0
2026-04-17T20:05:03,success,69,False,0
2026-04-17T20:05:03,success,41,False,0
2026-04-17T20:05:03,success,68,False,0
2026-04-17T20:05:03,success,72,False,0
2026-04-17T20:05:03,success,52,False,0
2026-04-17T20:05:03,success,69,False,0
2026-04-17T20:05:03,success,55,False,0
2026-04-17T20:05:03,success,45,False,0
2026-04-17T20:05:03,success,37,False,0
2026-04-17T20:05:03,success,67,False,0
2026-04-17T20:05:03,success,66,False,0
2026-04-17T20:05:03,success,58,False,0
2026-04-17T20:05:03,success,40,False,0
2026-04-17T20:05:03,success,34,False,0
2026-04-17T20:05:03,success,33,False,0
2026-04-17T20:05:03,success,32,False,0
2026-04-17T20:05:03,success,33,False,0
2026-04-17T20:05:03,success,32,False,0
2026-04-17T20:05:03,success,33,False,0
2026-04-17T20:05:03,success,38,False,0
2026-04-17T20:05:03,success,35,False,0
2026-04-17T20:05:03,success,33,False,0
2026-04-17T20:05:03,success,36,False,0
2026-04-17T20:05:03,success,36,False,0
2026-04-17T20:05:03,success,36,False,0
2026-04-17T20:05:03,success,30,False,0
2026-04-17T20:05:03,success,32,False,0
2026-04-17T20:05:03,success,37,False,0
2026-04-17T20:05:03,success,34,False,0
2026-04-17T20:05:03,success,34,False,0
2026-04-17T20:05:03,success,35,False,0
2026-04-17T20:05:03,success,35,False,0
2026-04-17T20:05:03,success,35,False,0
2026-04-17T20:05:03,success,33,False,0
2026-04-17T20:05:03,success,33,False,0
2026-04-17T20:05:03,success,34,False,0
2026-04-17T20:05:03,success,35,False,0
2026-04-17T20:05:03,success,38,False,0
